baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
204.917916910943,0.232160408199814,0.12297026409466,0.00169963264243459,0.512358942835579,TBCA
81.7176076713232,0.288699070754288,0.127628286688361,0.000732792028941097,0.512358942835579,TCEAL4
96.0491974969242,-0.0113782612575383,0.0291735814014354,0.00226709930671601,0.512358942835579,TNFSF4
194.548742171714,-0.349614468470574,0.213473395662163,0.00184573492425205,0.512358942835579,TSPAN33
426.23687368531,0.133874145868291,0.0676744601925942,0.00167686218966095,0.512358942835579,TTC1
275.566353221896,0.220591146866622,0.102239203673227,0.000972049342943707,0.512358942835579,UFC1
371.698621962831,0.458407256178954,0.243106734923887,0.00173299748243354,0.512358942835579,UQCRB
540.499588977179,0.170895635865589,0.0868706917878896,0.00162842933954225,0.512358942835579,VPS29
169.108592000755,0.161505098821599,0.0886552357863163,0.00202489301669267,0.512358942835579,ZBTB8OS
1882.22029135153,-0.39077806749045,0.187284120875264,0.0010288668988978,0.512358942835579,ALR/Alpha:centr:Satellite
330.367796195591,0.161777775853484,0.0938918109684422,0.0024265808314696,0.513732155731755,FGFR1OP
20.7508189620792,-0.0159537461458293,0.033041401382445,0.00246160939341046,0.513732155731755,NPHP3-AS1
1088.3841772242,0.128278679483168,0.0711165738945716,0.00244400949814961,0.513732155731755,PPP1CC
200.563803153173,0.221310869327085,0.133665133365481,0.00244875905683398,0.513732155731755,RWDD1
359.645415381825,0.165206933773488,0.0915216304683436,0.00243618751322532,0.513732155731755,SLC35A1
413.413660732954,-0.307717762321577,0.211031084956865,0.0024356402672193,0.513732155731755,HSAT5:Satellite:Satellite
60.2193377318779,-0.00931934159240427,0.0279113948751015,0.00250839106733775,0.519468494729746,DPYSL4
58.1962300824823,0.249772762582586,0.152983026009798,0.00255048552870936,0.524153980182544,ZNF443
38.1819220508607,-0.0190923572014523,0.036746861080522,0.00257959451560548,0.526120026887355,TMEM53
486.156675185894,0.184843113913129,0.111888723163197,0.00272326507424168,0.531273495135758,ECHDC1
5408.65891460082,0.152924710581216,0.0834095752795254,0.00272275761414262,0.531273495135758,HNRNPA1
9.86631165989648,0.603002539253717,0.393447921719752,0.00270331101766059,0.531273495135758,MIR4461
66.8272243573548,0.355217256213303,0.227462854124105,0.00266464416367464,0.531273495135758,RPL22L1
28.2760080907279,-0.00797093551890014,0.0272449077546475,0.00265537140989962,0.531273495135758,SLC8A3
47.3247491583887,-0.362513997158393,0.259711831452502,0.00265303634604652,0.531273495135758,TMPRSS6
220.445724031132,0.138596496836051,0.0841344048803436,0.00288942104270622,0.531393064715823,CUTC
1.65187873487962,-0.00271303249356067,0.0256786582817625,0.00283574048181539,0.531393064715823,OR4D6
439.301322693565,0.130363922053498,0.0766687425113462,0.00286467292983016,0.531393064715823,RFWD3
555.962736820843,0.365676838030339,0.225597060262059,0.00277066739667203,0.531393064715823,RPL17-C18orf32
428.13980570277,0.160387686873247,0.0993821066267233,0.00290124784123998,0.531393064715823,SEC11A
1139.83135793497,0.154247706296175,0.0913786321353734,0.00290152219423616,0.531393064715823,SNX2
16.6599223021337,-0.00684010412170433,0.0267699102682116,0.0027606687398122,0.531393064715823,SYCE1
408.989649132011,0.103997220368319,0.0583492106179479,0.00288347791277223,0.531393064715823,TMEM184C
128.762482282077,-0.186014096731962,0.12672582349456,0.00279306532890416,0.531393064715823,ZBED6CL
91.3166557980796,-0.231108173238595,0.162388534419413,0.00298833341959259,0.534885198048941,A1BG
9.59470521710596,-0.010165275551537,0.0283823963956172,0.00297609142930263,0.534885198048941,MIR6727
463.764399912482,0.385799725519762,0.262276093481009,0.00294328565142982,0.534885198048941,RPL17
186.946576616227,0.179955225211075,0.122906399549976,0.00300006184181673,0.534885198048941,SNX4
2487.97793511104,0.29033218078166,0.184924403839986,0.00304005913031183,0.538450473067467,RPL5
151.495318065588,0.357881703107269,0.243000737222863,0.00307990170629325,0.539917988536477,NDUFB3
947.557154063048,0.12787038896295,0.0783737068584186,0.00308845443260595,0.539917988536477,PPP2CA
219.948242975198,-0.116171460280376,0.0695152741430236,0.00316613189707771,0.540860562247935,CCDC85C
8.47556689011119,-0.00459339080214843,0.0260546335779995,0.00321642128689816,0.540860562247935,GAD2
818.128178032447,0.12329938668222,0.0754822447689066,0.00323758495560642,0.540860562247935,HSPD1
173.318335034703,-0.204887372389579,0.153875264483633,0.00325456545145849,0.540860562247935,PTK2
3356.97147835739,0.345024624573644,0.232268155485028,0.00314054630548,0.540860562247935,RPL11
328.117027505201,0.470987837863565,0.320736510908406,0.00311870760837239,0.540860562247935,RPL36A
329.765242958888,0.12093592360553,0.0731506531868905,0.00317635956438829,0.540860562247935,TIMM23
403.023749738198,0.144789435500283,0.0918640568538514,0.00323376623383857,0.540860562247935,UFD1L
346.75082040286,0.126713882167242,0.0876202260950012,0.00422961110022755,0.548948233536633,ANAPC4
280.026114363346,0.172170805700602,0.12867988526942,0.00396301077098217,0.548948233536633,AP3S1
4.34029052444656,-0.00271281978845953,0.0256782436947231,0.00366109424832203,0.548948233536633,AQP12A
1960.83615856423,0.206556928025227,0.185722170966435,0.00450611751470241,0.548948233536633,ARPC3
11.7110838119763,-0.0087021172909768,0.0275751777293811,0.00371910505128362,0.548948233536633,ASPHD1
193.749842487864,0.198847090197558,0.180319635784246,0.00469995338143166,0.548948233536633,ATP5J
304.850826215993,0.153349323617895,0.125419394465627,0.00469823612800376,0.548948233536633,ATP6V1D
337.277438884188,0.0918670958486214,0.0599091940523841,0.00490974722209924,0.548948233536633,BUD13
418.595500800579,0.131169209984584,0.094751213844759,0.00417103113190348,0.548948233536633,CACYBP
334.6251973159,0.218152006726185,0.183715923124519,0.00423766210102995,0.548948233536633,CHMP5
207.707652532427,0.219035696288582,0.206910921667905,0.00477047936092372,0.548948233536633,CMAS
2800.88866211143,0.135716004636587,0.0894305689893386,0.00364643236069516,0.548948233536633,CNBP
174.458976652339,0.337696833105049,0.303167398348135,0.00449557014155972,0.548948233536633,COX6C
716.836715305681,0.106722782263102,0.0634087379701495,0.00337811221628561,0.548948233536633,DNAJC7
398.731994034684,0.189927943326251,0.13294349262729,0.00335367026161835,0.548948233536633,DNTTIP2
53744.2460720961,0.162234708793425,0.232746395857591,0.00449337011703184,0.548948233536633,EEF1A1
757.537441091551,0.173260806036726,0.126310713426052,0.00407356640660762,0.548948233536633,EID1
1356.73289657251,0.231118114189005,0.157995015722087,0.00381101003282294,0.548948233536633,EIF3E
105.354837219292,0.178371262432926,0.144267882104871,0.00426307187903078,0.548948233536633,EPB41L4A-AS1
4.5672100271672,-0.0044002371095564,0.0260031193590519,0.00471976246244658,0.548948233536633,FAM231C
9.31249873898964,-0.0052679780939959,0.0262328564624136,0.00450556560851485,0.548948233536633,FAM26E
260.119717416634,0.149723698037856,0.107372085008513,0.00411479815092902,0.548948233536633,FCF1
39.4516648873819,-0.268888069556483,0.229282780550955,0.00371269141587103,0.548948233536633,FSCN2
258.001951014745,0.251752010974757,0.247877022486123,0.00488241300111352,0.548948233536633,GAS5
21.5334844927464,-0.00824989870979068,0.027348526628059,0.00468633139028365,0.548948233536633,GPD1
255.92895316624,0.112270902083534,0.0652435492542518,0.00363610413050462,0.548948233536633,GPKOW
266.920323274779,0.120610593950112,0.0913751346282262,0.00499562875033337,0.548948233536633,GTF2E1
458.208146822541,0.217120118312979,0.186618843737415,0.00449050938864223,0.548948233536633,GYG1
2855.06176323671,0.0816725723855201,0.0467526279274272,0.00429257527011378,0.548948233536633,HNRNPA3
2012.38430567716,0.106591693789027,0.0743482276983728,0.0046232944192838,0.548948233536633,HNRNPDL
4.43642779081847,-0.00388953712534238,0.0258885853499567,0.00446955523137748,0.548948233536633,IL25
212.315146079438,0.117875826558008,0.0865771116953548,0.00470484926458119,0.548948233536633,INSIG2
226.553537301579,0.113143462187849,0.0832351145197998,0.00496839462662289,0.548948233536633,KATNA1
829.557532108144,0.100343014695857,0.0594536743474091,0.00362052058856793,0.548948233536633,KIAA1429
4.20997069874177,-0.00407032031420545,0.0259294151797529,0.00381232885855035,0.548948233536633,LINC00534
7.3090976219361,-0.00471108304960112,0.0260803898873045,0.0046734406407891,0.548948233536633,LINC01123
114.63410624949,-0.150011507702209,0.114942104297945,0.00406640478660391,0.548948233536633,LINC01465
5.04594453663593,-0.00553563806755722,0.0263121587690665,0.0045077233460118,0.548948233536633,MBL1P
4.75266380217208,-0.00562133364435555,0.0263405323611381,0.00405638724703532,0.548948233536633,MIR1205
